OTUID	All	CC	OC	PC
ASV_5801	0.002381	0.002244665	0.003737991	0.001161567
ASV_6680	0.00231	0.0008074046	0.0019095750	0.0042136709
ASV_5343	0.001913	0.0001230430	0.0003576538	0.0052580867
ASV_6241	0.001928	0.001456271	0.000000000	0.004327749
ASV_5320	0.002045	0.0036647937	0.0009963605	0.0014736862
ASV_5526	0.002752	0.003588286	0.002472184	0.002194843
ASV_5971	0.00266	0.001372850	0.005170393	0.001435362
ASV_6441	0.001946	0.0033247628	0.0016478367	0.0008643612
ASV_6526	0.002647	0.0069566858	0.0007660370	0.0002176651
ASV_7095	0.002181	0.0000000000	0.0061265879	0.0004158765
ASV_5791	0.002259	0.002935490	0.000000000	0.003842118
ASV_6070	0.002071	0.001183321	0.001841117	0.003189243
ASV_6543	0.002386	0.003446105	0.000000000	0.003711279
ASV_6775	0.002325	0.0006156968	0.0063579740	0.0000000000
ASV_6345	0.002439	0.0009974882	0.0042534721	0.0020659098
ASV_5745	0.002351	0.0003247416	0.0065657480	0.0001636297
ASV_5838	0.002474	0.000000000	0.000000000	0.007422352
ASV_5978	0.002278	0.001176763	0.003344865	0.002311332
ASV_6090	0.003588	0.00000000	0.01076445	0.00000000
ASV_6165	0.001932	0.002407536	0.000139237	0.003250185
ASV_6248	0.002043	0.002269422	0.002070471	0.001787656
ASV_6810	0.002467	0.003387780	0.001239569	0.002774253
ASV_6914	0.002945	0.0030316158	0.0051215553	0.0006805419
ASV_1197	0.002239	0.003099533	0.000000000	0.003617041
ASV_1324	0.002959	0.000000000	0.001707207	0.007169534
ASV_1511	0.00293	0.0083722093	0.0004181931	0.0000000000
ASV_3115	0.002486	0.001178077	0.002494079	0.003786510
ASV_5351	0.002241	0.000590500	0.003367007	0.002766966
ASV_3134	0.002108	0.0000000	0.0000000	0.0063246
ASV_2912	0.00234	0.000000000	0.004189960	0.002830806
ASV_3852	0.0022	0.0004752522	0.0000000000	0.0061245886
ASV_3990	0.002535	0.0007694992	0.0056842319	0.0011508890
ASV_3567	0.00206	0.0008982063	0.0007897947	0.0044923072
ASV_3457	0.002313	0.0007496732	0.0030641479	0.0031245261
ASV_3774	0.002523	0.004143735	0.001141279	0.002282979
ASV_3963	0.001815	0.002387775	0.000919462	0.002138738
ASV_4924	0.002794	0.002758380	0.003466283	0.002158452
ASV_4709	0.002594	0.001426349	0.003752248	0.002602579
ASV_9170	0.002592	0.0038385829	0.0031795832	0.0007565849
ASV_4625	0.001617	0.0041349650	0.0000000000	0.0007161405
ASV_8761	0.003287	0.002160121	0.004541057	0.003159323
ASV_7338	0.002671	0.005909062	0.002104864	0.000000000
ASV_5575	0.001777	0.0033561227	0.0018272042	0.0001475997
ASV_5995	0.00363	0.0001984694	0.0045103921	0.0061797617
ASV_6632	0.00182	0.002035795	0.002193740	0.001229626
ASV_5897	0.002514	0.0009743306	0.0065683952	0.0000000000
ASV_5283	0.002341	0.0009655715	0.0051331767	0.0009244488
ASV_9165	0.00214	0.002332453	0.001275725	0.002810854
ASV_5348	0.001911	0.0004092991	0.0003830185	0.0049407265
ASV_5953	0.002272	0.002878115	0.002224535	0.001714412
ASV_5577	0.001943	0.0041013733	0.0007023922	0.0010254392
ASV_6315	0.002034	0.005479414	0.000000000	0.000622634
ASV_6155	0.002403	0.001887500	0.003791963	0.001528798
ASV_5741	0.001991	0.0018240879	0.0009690901	0.0031803052
ASV_6817	0.002138	0.0008104922	0.0020461225	0.0035570098
ASV_6000	0.001815	0.000000000	0.000278474	0.005166886
ASV_7536	0.002508	0.000000000	0.007523298	0.000000000
ASV_5940	0.002402	0.0034960398	0.0002419527	0.0034668543
ASV_5996	0.001823	0.000000000	0.005470358	0.000000000
ASV_6180	0.002867	0.0001968333	0.0046774150	0.0037252826
ASV_7233	0.002162	0.0002235786	0.0037867794	0.0024756060
ASV_5599	0.001825	0.002341648	0.001471513	0.001660977
ASV_5809	0.002111	0.005056504	0.000000000	0.001277153
ASV_5896	0.002335	0.007005872	0.000000000	0.000000000
ASV_5975	0.002456	0.0003355142	0.0000000000	0.0070314256
ASV_6181	0.002685	0.000000000	0.008054569	0.000000000
ASV_6349	0.00223	0.0038156542	0.0023439373	0.0005294071
ASV_6654	0.002085	0.0037891072	0.0017203129	0.0007441362
ASV_7705	0.002068	0.002497383	0.002135110	0.001571988
ASV_28	0.003295	0.0038243843	0.0054980651	0.0005614243
ASV_1547	0.002953	0.008859631	0.000000000	0.000000000
ASV_1989	0.003168	0.002392625	0.005097000	0.002013942
ASV_2435	0.002536	0.001742334	0.003101032	0.002765806
ASV_3199	0.00279	0.001926196	0.003647833	0.002794963
ASV_2841	0.002575	0.002399457	0.003912264	0.001413518
ASV_3714	0.002598	0.001327913	0.004216935	0.002250250
ASV_4374	0.002877	0.001768273	0.003471867	0.003389604
ASV_3560	0.002727	0.0029543215	0.0047358083	0.0004908891
ASV_3427	0.002086	0.0033107124	0.0001393977	0.0028087426
ASV_5772	0.002735	0.0069489192	0.0008419599	0.0004152341
ASV_6321	0.002747	0.0006373974	0.0020086972	0.0055941233
ASV_4188	0.002098	0.006293377	0.000000000	0.000000000
ASV_7017	0.002309	0.002005686	0.002054141	0.002866160
ASV_5945	0.002836	0.001536324	0.004218982	0.002753782
ASV_4337	0.001818	0.003912399	0.000000000	0.001541209
ASV_3773	0.002396	0.000000000	0.002105569	0.005083530
ASV_4386	0.002562	0.001773726	0.002755740	0.003156847
ASV_5075	0.002175	0.001571861	0.003877555	0.001075767
ASV_5248	0.001914	0.00000000	0.00000000	0.00574113
ASV_4492	0.001982	0.0006736547	0.0001393977	0.0051330424
ASV_5203	0.002849	0.0025531618	0.0052939013	0.0006994289
ASV_7440	0.002208	0.000666697	0.001634817	0.004321829
ASV_4862	0.003047	0.006649417	0.000000000	0.002492026
ASV_4564	0.002282	0.002007888	0.000000000	0.004838683
ASV_4804	0.002781	0.0034964089	0.0042676916	0.0005803642
ASV_6290	0.001688	0.0036456111	0.0005569479	0.0008601557
ASV_5842	0.00213	0.002466924	0.002172699	0.001751797
ASV_8793	0.002334	0.001626319	0.003304887	0.002071904
ASV_5592	0.002151	0.0042893979	0.0016037113	0.0005592748
ASV_5445	0.002459	0.0071696684	0.0000000000	0.0002076171
ASV_5522	0.002226	0.0019988891	0.0043508984	0.0003272594
ASV_6492	0.003121	0.001292671	0.005875463	0.002195875
ASV_5645	0.001981	0.004053519	0.000000000	0.001889472
ASV_9127	0.001818	0.0019974219	0.0005046823	0.0029513619
ASV_5506	0.001753	0.003358053	0.000808392	0.001091086
ASV_5191	0.002359	0.001723951	0.004173601	0.001179330
ASV_6377	0.002241	0.002906276	0.002212358	0.001603411
ASV_9561	0.002413	0.001324972	0.002628035	0.003285790
ASV_5438	0.002392	0.0036777522	0.0006362885	0.0028608432
ASV_5589	0.002693	0.003007849	0.002612167	0.002457709
ASV_5705	0.002373	0.0005410289	0.0046667507	0.0019124728
ASV_8330	0.001829	0.001445415	0.002295987	0.001745643
ASV_5909	0.002311	0.002000323	0.001185188	0.003748739
ASV_6069	0.002283	0.003280187	0.000000000	0.003569281
ASV_6534	0.002268	0.001285696	0.003184142	0.002332840
ASV_6167	0.002853	0.0046469356	0.0037640571	0.0001475997
ASV_9449	0.002439	0.001648979	0.004387355	0.001281239
ASV_5783	0.002265	0.005620699	0.001174451	0.000000000
ASV_5727	0.001721	0.000447790	0.000000000	0.004715964
ASV_5806	0.002249	0.0045708072	0.0003842933	0.0017914397
ASV_5834	0.002652	0.0000000000	0.0073491958	0.0006067048
ASV_6071	0.002381	0.0070294954	0.0000000000	0.0001122849
ASV_6529	0.001874	0.002310580	0.000634639	0.002678160
ASV_7810	0.002348	0.001800803	0.003202628	0.002041653
ASV_5738	0.001801	0.0044635250	0.0003873447	0.0005535542
ASV_5980	0.002001	0.002484912	0.002475686	0.001043709
ASV_6156	0.002375	0.0024733070	0.0004270219	0.0042245318
ASV_6454	0.002412	0.001216138	0.006018474	0.000000000
ASV_7344	0.002784	0.001363999	0.005106901	0.001879968
ASV_5773	0.001752	0.0002245516	0.0000000000	0.0050318528
ASV_5839	0.00319	0.000000000	0.000000000	0.009568576
ASV_5926	0.003135	0.000246086	0.000000000	0.009158264
ASV_6068	0.002374	0.004011611	0.001427529	0.001684273
ASV_7409	0.002079	0.000000000	0.000000000	0.006238148
ASV_1146	0.002233	0.0058119008	0.0000000000	0.0008859888
ASV_2057	0.002691	0.0012313936	0.0060379870	0.0008021886
ASV_2107	0.001943	0.002304076	0.001672252	0.001853217
ASV_3618	0.002754	0.001114476	0.005131048	0.002017246
ASV_3132	0.003039	0.000000000	0.002317731	0.006799334
ASV_4355	0.002265	0.002868684	0.001009184	0.002916337
ASV_3915	0.00311	0.000000000	0.004246714	0.005083072
ASV_5008	0.002594	0.0027660318	0.0008450574	0.0041696376
ASV_4044	0.002027	0.0036404011	0.0018609367	0.0005807519
ASV_5624	0.002327	0.001735001	0.002791481	0.002455222
ASV_4034	0.002093	0.001812705	0.001194803	0.003272419
ASV_7165	0.002672	0.0018740057	0.0057110231	0.0004321868
ASV_4231	0.002194	0.002218908	0.001393515	0.002968200
ASV_4333	0.002532	0.003314752	0.004280829	0.000000000
ASV_4341	0.002265	0.0009786732	0.0058162504	0.0000000000
ASV_5029	0.002737	0.0045607544	0.0008573508	0.0027938783
ASV_5485	0.001866	0.0000000000	0.0007125552	0.0048864785
ASV_5798	0.001837	0.001645638	0.002003901	0.001861837
ASV_6384	0.002064	0.001952521	0.001310628	0.002927793
ASV_4872	0.00209	0.0028229630	0.0003114256	0.0031343052
ASV_5041	0.002359	0.0031352512	0.0004734848	0.0034672732
ASV_5650	0.002207	0.002122342	0.002122172	0.002377548
ASV_5232	0.002385	0.0013631646	0.0050149745	0.0007763988
ASV_9045	0.002441	0.003314897	0.002553293	0.001455779
ASV_5164	0.001934	0.002424097	0.001189001	0.002189798
ASV_5349	0.001983	0.0042645661	0.0005629501	0.0011228486
ASV_5072	0.002176	0.0036566677	0.0004468482	0.0024259412
ASV_5622	0.001949	0.0001968333	0.0005745277	0.0050753043
ASV_8577	0.002376	0.0009679371	0.0019154212	0.0042457186
ASV_7771	0.002653	0.000000000	0.004205213	0.003754449
ASV_6439	0.00223	0.002376288	0.002222163	0.002092646
ASV_5912	0.00241	0.0010108862	0.0053707280	0.0008484799
ASV_6342	0.002106	0.002246333	0.002237989	0.001833039
ASV_8424	0.002222	0.0023027889	0.0040103239	0.0003531744
ASV_5100	0.00173	0.0004839685	0.0000000000	0.0047069699
ASV_5038	0.001745	0.001083447	0.000000000	0.004151104
ASV_5153	0.001986	0.004193034	0.000000000	0.001764328
ASV_6318	0.002054	0.001214682	0.001723116	0.003224540
ASV_6380	0.001678	0.0004747657	0.0015502149	0.0030085375
ASV_6711	0.001775	0.000938715	0.000000000	0.004385745
ASV_6687	0.002034	0.0052043448	0.0008967814	0.0000000000
ASV_7266	0.002275	0.0036183337	0.0023877681	0.0008181485
ASV_6300	0.001828	0.0038495497	0.0012102805	0.0004252097
ASV_5606	0.002814	0.0009989875	0.0065582349	0.0008842711
ASV_5707	0.00167	0.0042070899	0.0001423406	0.0006597205
ASV_6474	0.002092	0.0002124658	0.0016790101	0.0043840530
ASV_8007	0.002145	0.0008345352	0.0043371157	0.0012622396
ASV_5567	0.001921	0.0030648642	0.0024585862	0.0002408896
ASV_5601	0.001976	0.002067448	0.001170635	0.002688429
ASV_5947	0.002226	0.0019543629	0.0039249180	0.0007975618
ASV_6873	0.002079	0.0009676278	0.0042336185	0.0010366554
ASV_6556	0.001722	0.003662998	0.000000000	0.001503888
ASV_5469	0.002129	0.004319221	0.000000000	0.002068167
ASV_5899	0.002481	0.007442532	0.000000000	0.000000000
ASV_7712	0.003159	0.0005480710	0.0009086831	0.0080200720
ASV_6053	0.002299	0.0051276251	0.0016525216	0.0001170198
ASV_6152	0.002101	0.001877814	0.003238077	0.001188128
ASV_6217	0.00221	0.002222994	0.002489004	0.001919194
ASV_5964	0.001844	0.0035164378	0.0015657471	0.0004501287
ASV_6658	0.001773	0.0027810601	0.0007025085	0.0018359469
ASV_6672	0.002037	0.0051228492	0.0006127218	0.0003769044
ASV_7057	0.002375	0.000423021	0.003448803	0.003251732
ASV_6578	0.002079	0.0001209921	0.0061147620	0.0000000000
ASV_7050	0.002372	0.00711559	0.00000000	0.00000000
ASV_6706	0.003769	0.000000000	0.009899192	0.001408789
ASV_2893	0.00307	0.001261190	0.001991643	0.005958519
ASV_3329	0.001867	0.0009841667	0.0046173960	0.0000000000
ASV_3570	0.002508	0.002184066	0.000000000	0.005341187
ASV_3968	0.002769	0.001055921	0.003157412	0.004092774
ASV_4135	0.003468	0.00000000	0.01040396	0.00000000
ASV_4273	0.002213	0.001362526	0.002989813	0.002287509
ASV_6626	0.002474	0.0030696915	0.0036554696	0.0006964796
ASV_9672	0.002752	0.003024182	0.001513693	0.003719308
ASV_5068	0.002587	0.002816956	0.003859919	0.001084139
ASV_5128	0.002087	0.002173735	0.002919680	0.001168744
ASV_4620	0.00281	0.0008879598	0.0000000000	0.0075423136
ASV_4151	0.002567	0.002176846	0.001075195	0.004449569
ASV_5365	0.001986	0.001231394	0.001708940	0.003018275
ASV_5588	0.001982	0.0041982936	0.0007779158	0.0009694041
ASV_5386	0.002144	0.0005492931	0.0034736000	0.0024076747
ASV_5640	0.003507	0.000000000	0.003431002	0.007090717
ASV_7842	0.002394	0.001576251	0.002021415	0.003583451
ASV_5173	0.003591	0.0000000000	0.0103307796	0.0004427992
ASV_6562	0.002501	0.0006219185	0.0045395313	0.0023414019
ASV_6087	0.002267	0.000000000	0.002681156	0.004120815
ASV_9416	0.002461	0.001573051	0.002069697	0.003740547
ASV_5193	0.002051	0.000518303	0.000000000	0.005635783
ASV_9160	0.002541	0.001601674	0.004918613	0.001103445
ASV_7984	0.002568	0.001371884	0.003595270	0.002737294
ASV_6435	0.002204	0.0034109918	0.0007125552	0.0024885204
ASV_8825	0.001977	0.002421039	0.002302725	0.001208513
ASV_9548	0.002162	0.001123760	0.001274881	0.004087428
ASV_7093	0.002124	0.0000000000	0.0062233113	0.0001475997
ASV_5969	0.002082	0.001666216	0.002468739	0.002110723
ASV_6486	0.002161	0.0009507292	0.0043044605	0.0012288878
ASV_7404	0.001938	0.0000000000	0.0002554996	0.0055582107
ASV_9582	0.001909	0.002573509	0.001820751	0.001332308
ASV_6231	0.001569	0.004707443	0.000000000	0.000000000
ASV_6236	0.002656	0.0033935810	0.0038680056	0.0007068949
ASV_6920	0.00226	0.0066333758	0.0000000000	0.0001475997
ASV_5803	0.00189	0.0047119010	0.0009575462	0.0000000000
ASV_6363	0.002138	0.0001879162	0.0013033459	0.0049223849
ASV_6555	0.001772	0.0049606776	0.0002419527	0.0001122849
ASV_6160	0.002048	0.002248581	0.002106602	0.001789315
ASV_6225	0.001725	0.0015737240	0.0031354879	0.0004654593
ASV_6791	0.002315	0.0006973449	0.0009291923	0.0053182499
ASV_7325	0.00175	0.0025224114	0.0023377237	0.0003888811
ASV_7393	0.001437	0.0003124424	0.0002076171	0.0037915908
ASV_7812	0.0019	0.002703018	0.001397673	0.001598329
ASV_5288	0.002106	0.002291601	0.002825656	0.001201965
ASV_2598	0.002183	0.0029193454	0.0005925437	0.0030368058
ASV_3007	0.002402	0.000123043	0.005082114	0.002000315
ASV_3554	0.002191	0.001897810	0.002363468	0.002310645
ASV_3028	0.002227	0.002130400	0.002091768	0.002458597
ASV_3255	0.001471	0.000000000	0.000000000	0.004414442
ASV_5732	0.00231	0.002355501	0.003071584	0.001501758
ASV_5061	0.002876	0.0002977462	0.0050569532	0.0032738943
ASV_5775	0.002372	0.0003935575	0.0028846487	0.0038392928
ASV_4412	0.001992	0.003250933	0.000000000	0.002724392
ASV_4510	0.002385	0.0001473622	0.0005393039	0.0064671865
ASV_4540	0.002531	0.000000000	0.002367585	0.005224696
ASV_5424	0.002147	0.002714079	0.001658226	0.002067474
ASV_5643	0.002417	0.002945704	0.001428818	0.002877318
ASV_4472	0.001641	0.0009851149	0.0000000000	0.0039393149
ASV_5082	0.001793	0.0033351958	0.0014838241	0.0005614243
ASV_9842	0.002447	0.002898432	0.002054888	0.002386533
ASV_5695	0.002756	0.0002419843	0.0074022390	0.0006230064
ASV_6962	0.001835	0.0004721038	0.0010955737	0.0039358814
ASV_7304	0.002624	0.0037858285	0.0039661425	0.0001204448
ASV_5462	0.002019	0.0040944238	0.0009937815	0.0009690937
ASV_5265	0.002142	0.0055972360	0.0007153076	0.0001122849
ASV_5720	0.00168	0.0046268530	0.0000000000	0.0004122193
ASV_6721	0.001952	0.0003215124	0.0010260269	0.0045094642
ASV_5407	0.002119	0.000720028	0.004058803	0.001577502
ASV_5523	0.002199	0.0026844316	0.0031200264	0.0007924447
ASV_6043	0.001629	0.000000000	0.004886667	0.000000000
ASV_6885	0.002126	0.0054402229	0.0007911157	0.0001475997
ASV_7413	0.002704	0.001331294	0.004218108	0.002562648
ASV_6212	0.001831	0.002072424	0.002186946	0.001233414
ASV_5373	0.001416	0.0025152988	0.0008332428	0.0008982789
ASV_6214	0.002524	0.003505879	0.002909723	0.001155811
ASV_6128	0.002015	0.0009090699	0.0027646484	0.0023700817
ASV_8501	0.002077	0.0002419843	0.0009956697	0.0049932152
ASV_5672	0.002214	0.0006736547	0.0010015497	0.0049681844
ASV_6434	0.001899	0.0031672201	0.0001161019	0.0024143131
ASV_7071	0.001887	0.000000000	0.005659882	0.000000000
ASV_9471	0.001896	0.0037606960	0.0009194329	0.0010063852
ASV_6622	0.001994	0.0006736547	0.0042147420	0.0010940631
ASV_6942	0.001878	0.000000000	0.001303346	0.004329734
ASV_7874	0.001732	0.000000000	0.005194845	0.000000000
ASV_9389	0.002864	0.003779139	0.004813834	0.000000000
ASV_6216	0.001912	0.000000000	0.005734741	0.000000000
ASV_6296	0.001705	0.0005564112	0.0006175901	0.0039410734
ASV_6223	0.001758	0.0029052010	0.0015596351	0.0008090385
ASV_5906	0.001748	0.0028316784	0.0014178173	0.0009954992
ASV_6340	0.001678	0.005033484	0.000000000	0.000000000
ASV_7088	0.002414	0.000000000	0.006157364	0.001084003
ASV_1625	0.001788	0.0033140267	0.0017057495	0.0003450145
ASV_2669	0.0024	0.002940217	0.002374365	0.001884697
ASV_2494	0.004434	0.0009817939	0.0110756730	0.0012458575
ASV_5256	0.002138	0.0001231394	0.0029062718	0.0033860376
ASV_2829	0.002483	0.002495705	0.004952715	0.000000000
ASV_4217	0.003068	0.001396947	0.006024206	0.001782377
ASV_3679	0.002227	0.003001938	0.002240534	0.001439305
ASV_3650	0.001835	0.004365031	0.000000000	0.001139781
ASV_4040	0.001967	0.0007388362	0.0034275102	0.0017335945
ASV_5473	0.001995	0.0013284142	0.0004631167	0.0041927876
ASV_4313	0.001722	0.0004599667	0.0015617484	0.0031438457
ASV_4019	0.001885	0.0005998312	0.0008052663	0.0042509063
ASV_3870	0.00219	0.0038791095	0.0009732188	0.0017189508
ASV_4297	0.002038	0.003843535	0.000000000	0.002270673
ASV_4702	0.002669	0.0001879162	0.0061667022	0.0016529621
ASV_4947	0.002475	0.001995115	0.001220516	0.004207949
ASV_7757	0.002243	0.003467000	0.001770104	0.001492715
ASV_8306	0.002436	0.002079831	0.003019029	0.002209051
ASV_5014	0.001743	0.002166170	0.001485259	0.001577780
ASV_5046	0.001676	0.0002245516	0.0000000000	0.0048041278
ASV_5258	0.001557	0.003366429	0.001303769	0.000000000
ASV_5441	0.001868	0.0037358486	0.0017550256	0.0001122849
ASV_6208	0.001864	5.495399e-03	0.000000e+00	9.722028e-05
ASV_7062	0.002012	0.002312232	0.002040166	0.001682172
ASV_5924	0.003173	0.000000000	0.004264908	0.005255480
ASV_4629	0.002014	0.0021953207	0.0004660597	0.0033812992
ASV_6224	0.001953	0.0040186563	0.0012847467	0.0005545196
ASV_5620	0.001682	0.0004446219	0.0004270219	0.0041753302
ASV_5434	0.001949	0.0013834005	0.0006676998	0.0037969845
ASV_5709	0.002564	0.0039250964	0.0006548798	0.0031131700
ASV_6523	0.00143	0.0028764143	0.0001915092	0.0012208104
ASV_5781	0.002046	0.001153162	0.002627241	0.002357028
ASV_5951	0.001982	0.0031351609	0.0004741565	0.0023378851
ASV_8240	0.001779	0.0014094532	0.0008796419	0.0030480512
ASV_4912	0.001599	0.0000000000	0.0004275275	0.0043693729
ASV_5669	0.001809	0.0009458898	0.0008551211	0.0036256686
ASV_7514	0.002354	0.001942156	0.002934546	0.002186269
ASV_6230	0.0019	0.0032474891	0.0018712011	0.0005814247
ASV_7729	0.002038	0.002777544	0.001516072	0.001819703
ASV_7992	0.001723	0.001356781	0.001423406	0.002387767
ASV_6039	0.002048	0.003531556	0.000000000	0.002611346
ASV_8946	0.00211	0.0006479512	0.0042155674	0.0014671030
ASV_6713	0.002313	0.0004599084	0.0014380618	0.0050409681
ASV_8726	0.002011	0.000000000	0.000000000	0.006033453
ASV_5776	0.002272	0.00260664	0.00294166	0.00126667
ASV_6200	0.00203	0.002688749	0.001526823	0.001874015
ASV_6666	0.002709	0.0002124658	0.0043377080	0.0035761185
ASV_6950	0.001417	0.0003684055	0.0036893044	0.0001944406
ASV_9157	0.001988	0.0045184225	0.0007660370	0.0006804338
ASV_5328	0.001767	0.0007388362	0.0000000000	0.0045621249
ASV_6507	0.002044	0.0031563669	0.0007511749	0.0022249251
ASV_5722	0.001881	0.002802144	0.002840909	0.000000000
ASV_6910	0.001768	0.001641004	0.001999725	0.001663431
ASV_7790	0.001901	0.003425862	0.001430633	0.000845225
ASV_6047	0.001559	0.0026291240	0.0018070216	0.0002408896
ASV_6495	0.002661	0.0002124658	0.0015452986	0.0062259351
ASV_8939	0.001755	0.000000000	0.005264499	0.000000000
ASV_6058	0.002259	0.001991913	0.003307690	0.001476809
ASV_6018	0.002067	0.004149778	0.002051024	0.000000000
ASV_6271	0.003193	0.000000000	0.000000000	0.009579843
ASV_6662	0.001824	0.0010234050	0.0043286888	0.0001204448
ASV_6811	0.002193	0.001287399	0.002716801	0.002573859
ASV_7028	0.001643	0.0001209921	0.0035141201	0.0012944055
ASV_7471	0.002282	0.001244830	0.004093435	0.001507684
