OTUID	All	CW	OW	PW
ASV_6738	0.002421	0.0050534185	0.0019303627	0.0002800897
ASV_4734	0.001432	0.00000000	0.00000000	0.00429716
ASV_5132	0.002687	0.005089442	0.002971922	0.000000000
ASV_5036	0.002505	0.000000000	0.005907566	0.001607793
ASV_5502	0.001962	0.003627750	0.002259472	0.000000000
ASV_5726	0.00221	0.0002264855	0.0000000000	0.0064045128
ASV_6085	0.002548	0.0002409348	0.0072092824	0.0001924735
ASV_5627	0.001808	0.0001165159	0.0016218013	0.0036859325
ASV_5729	0.001744	0.000990269	0.001168911	0.003072845
ASV_9625	0.001664	0.0013442851	0.0030909933	0.0005581868
ASV_8537	0.002163	0.0048581495	0.0006151892	0.0010152426
ASV_8459	0.002453	0.0037842680	0.0030841421	0.0004911062
ASV_5444	0.001825	0.0004159111	0.0003063500	0.0047517566
ASV_7014	0.002137	0.0055827040	0.0005406653	0.0002883806
ASV_7450	0.003195	0.0094380210	0.0000000000	0.0001455299
ASV_6717	0.001559	0.0042005936	0.0004761089	0.0000000000
ASV_6943	0.001904	0.0007294159	0.0011176831	0.0038662973
ASV_7256	0.001783	0.0012816748	0.0034038088	0.0006645348
ASV_7311	0.002161	0.0020516066	0.0036583756	0.0007718128
ASV_7416	0.002157	0.001971564	0.002583746	0.001917059
ASV_6510	0.001883	0.0009203854	0.0020160573	0.0027139341
ASV_6564	0.001929	0.000000000	0.005788304	0.000000000
ASV_6868	0.0025	0.002595834	0.003464160	0.001440633
ASV_7066	0.001654	0.0001200665	0.0043038471	0.0005385711
ASV_7907	0.002936	0.0084966358	0.0003100593	0.0000000000
ASV_8249	0.001606	0.000000000	0.004817156	0.000000000
ASV_8694	0.001666	0.000000000	0.004999143	0.000000000
ASV_1512	0.002096	0.001049552	0.002913131	0.002324531
ASV_1860	0.00178	0.001343788	0.002011474	0.001983275
ASV_1906	0.001882	0.0006914919	0.0008603200	0.0040946805
ASV_2575	0.002094	0.002258341	0.000992169	0.003032103
ASV_2496	0.001751	0.001682491	0.003570816	0.000000000
ASV_4124	0.00283	0.003989212	0.001961364	0.002539226
ASV_2857	0.002545	0.002779272	0.004854549	0.000000000
ASV_3122	0.001892	0.0009917970	0.0005798168	0.0041054180
ASV_6797	0.002296	0.002259269	0.002833126	0.001796562
ASV_3203	0.002265	0.0019380004	0.0044747815	0.0003817943
ASV_3812	0.002291	0.003299508	0.002318419	0.001255161
ASV_3649	0.001946	0.0013946554	0.0042423926	0.0002000464
ASV_3956	0.002118	0.002723293	0.002180784	0.001449985
ASV_3642	0.001957	0.001060989	0.001198193	0.003612258
ASV_3270	0.002007	0.000605472	0.002369415	0.003045519
ASV_5135	0.002295	0.0004754798	0.0038902866	0.0025188566
ASV_7239	0.002247	0.0001165159	0.0015553793	0.0050696184
ASV_3739	0.002108	0.006322772	0.000000000	0.000000000
ASV_5106	0.003182	0.007819320	0.000000000	0.001725503
ASV_6540	0.001822	0.000000000	0.001229451	0.004236866
ASV_9122	0.003507	0.004506007	0.004048626	0.001966361
ASV_3693	0.0017	0.0000000000	0.0049616250	0.0001397976
ASV_9733	0.002114	0.001080251	0.001832014	0.003430843
ASV_4232	0.002372	0.0025877378	0.0036365526	0.0008914614
ASV_4315	0.002055	0.000000000	0.006164567	0.000000000
ASV_4755	0.002057	0.0026553687	0.0003888448	0.0031281772
ASV_9573	0.002053	0.0009846291	0.0039406827	0.0012325688
ASV_4709	0.002081	0.001347359	0.003649378	0.001246986
ASV_9170	0.002057	0.0003614022	0.0025151594	0.0032943913
ASV_7776	0.001921	0.0012313023	0.0038565521	0.0006740122
ASV_4853	0.00205	0.0008980492	0.0007440311	0.0045086219
ASV_4612	0.002309	0.002021527	0.001241010	0.003664002
ASV_6513	0.002219	0.0033589048	0.0027266218	0.0005711495
ASV_6359	0.001804	0.0003651828	0.0035257197	0.0015213211
ASV_5133	0.001988	0.0004711457	0.0000000000	0.0054929328
ASV_7259	0.001785	0.005071186	0.000000000	0.000284084
ASV_6488	0.002223	0.005524772	0.000000000	0.001144159
ASV_6762	0.001859	0.0001204674	0.0037867755	0.0016688457
ASV_5843	0.002096	0.0007517178	0.0002605388	0.0052752032
ASV_5508	0.001919	0.0009704592	0.0000000000	0.0047876865
ASV_5244	0.002151	0.00000000	0.00000000	0.00645328
ASV_5942	0.002135	0.000510840	0.000000000	0.005895561
ASV_6320	0.002631	0.0051692990	0.0025766895	0.0001455299
ASV_5870	0.001956	0.0007320751	0.0030779329	0.0020569404
ASV_8044	0.001856	0.0002182358	0.0041702904	0.0011806011
ASV_6719	0.002842	7.417398e-03	1.011611e-03	9.612686e-05
ASV_7283	0.001822	0.002632124	0.002834106	0.000000000
ASV_7696	0.001627	0.000000000	0.004880116	0.000000000
ASV_6393	0.0018	0.0009975261	0.0044032251	0.0000000000
ASV_7601	0.001618	0.0047306711	0.0000000000	0.0001237556
ASV_7112	0.001937	0.0054214930	0.0003888448	0.0000000000
ASV_9344	0.001628	0.001796399	0.001843265	0.001243763
ASV_6463	0.002102	0.00000000	0.00630614	0.00000000
ASV_6580	0.001931	0.000000000	0.000000000	0.005791685
ASV_7236	0.002114	0.0003325087	0.0000000000	0.0060095821
ASV_7300	0.001646	0.004939164	0.000000000	0.000000000
ASV_7428	0.001592	0.004777152	0.000000000	0.000000000
ASV_7554	0.002084	0.0004965648	0.0000000000	0.0057555981
ASV_8474	0.001597	0.000000000	0.004790481	0.000000000
ASV_972	0.00272	0.0053208951	0.0007367722	0.0021032925
ASV_1322	0.001854	0.000000000	0.000000000	0.005562801
ASV_1099	0.001995	0.0006494771	0.0008977496	0.0044386901
ASV_1960	0.00247	0.002114039	0.003611232	0.001685658
ASV_3950	0.002439	0.0038860007	0.0002605388	0.0031698255
ASV_2281	0.001783	0.001756818	0.001587138	0.002005556
ASV_2563	0.001984	0.0007988163	0.0005210776	0.0046313374
ASV_2534	0.001699	0.001181975	0.000169167	0.003747279
ASV_3299	0.002271	0.002815768	0.001982021	0.002014711
ASV_3079	0.002009	0.000380049	0.000000000	0.005646653
ASV_5187	0.001995	0.001159163	0.001408119	0.003416330
ASV_4714	0.001994	0.003886437	0.002094070	0.000000000
ASV_4389	0.002071	0.002020793	0.003101853	0.001089834
ASV_6061	0.002041	0.0020111936	0.0006156443	0.0034976404
ASV_4563	0.002541	0.0057722778	0.0006817331	0.0011676009
ASV_6120	0.00212	0.002159349	0.003098187	0.001102346
ASV_4759	0.001822	0.003454372	0.001015769	0.000994772
ASV_4795	0.002541	0.003431916	0.002722190	0.001469255
ASV_4293	0.001805	0.0004660636	0.0046139831	0.0003337691
ASV_4434	0.002927	8.023054e-03	6.606759e-04	9.612686e-05
ASV_5248	0.002091	0.004061355	0.000000000	0.002210918
ASV_6035	0.001852	0.0009637393	0.0040196784	0.0005726852
ASV_4961	0.002788	0.008362981	0.000000000	0.000000000
ASV_6133	0.00157	0.002740825	0.001830329	0.000138554
ASV_6808	0.001958	0.0006547073	0.0002752782	0.0049440126
ASV_5271	0.001784	0.0007702092	0.0010417937	0.0035396193
ASV_5749	0.001842	0.0001164556	0.0009376999	0.0044706025
ASV_5666	0.00192	0.0005545481	0.0047244702	0.0004806343
ASV_5708	0.002127	0.002766093	0.000153175	0.003462502
ASV_5293	0.001849	0.000000000	0.000000000	0.005546654
ASV_5819	0.001879	0.0002232163	0.0000000000	0.0054129678
ASV_5260	0.002203	0.001092607	0.002060143	0.003457740
ASV_6447	0.001822	0.0000000000	0.0048883049	0.0005767611
ASV_6882	0.002176	0.0034690340	0.0007452957	0.0023141004
ASV_5562	0.002305	0.001333541	0.004218220	0.001361913
ASV_7265	0.001678	0.002796725	0.001179589	0.001058716
ASV_6605	0.002059	0.003032497	0.003145315	0.000000000
ASV_7159	0.002196	0.001156232	0.004174782	0.001256365
ASV_5547	0.001654	0.000000000	0.000000000	0.004961626
ASV_5968	0.002028	0.000000000	0.002940895	0.003142584
ASV_6386	0.002805	0.008414	0.000000	0.000000
ASV_8135	0.001956	0.0048877711	0.0005639027	0.0004159021
ASV_8259	0.001604	0.000000000	0.004811671	0.000000000
ASV_8909	0.002114	0.001360482	0.003810877	0.001171143
ASV_8929	0.001636	0.000510840	0.004395966	0.000000000
ASV_9289	0.001847	0.002276179	0.002114243	0.001151531
ASV_6690	0.00156	0.0002401329	0.0009203166	0.0035208353
ASV_8920	0.001604	0.000000000	0.004811671	0.000000000
ASV_8515	0.002387	0.002789210	0.003010991	0.001362260
ASV_7598	0.001612	0.004836866	0.000000000	0.000000000
ASV_6175	0.001534	0.000000000	0.001237215	0.003364440
ASV_6392	0.002268	0.0022400035	0.0001202918	0.0044444915
ASV_6395	0.002843	0.007138292	0.000000000	0.001389317
ASV_6877	0.001894	0.001366592	0.000000000	0.004316560
ASV_7898	0.001645	0.0013381688	0.0034793354	0.0001163565
ASV_8123	0.001694	0.0003754865	0.0045132770	0.0001924735
ASV_8807	0.001467	0.004401195	0.000000000	0.000000000
ASV_853	0.002017	0.001459481	0.000000000	0.004592745
ASV_1032	0.001912	0.001112184	0.002231491	0.002391614
ASV_1015	0.003087	0.004342140	0.004920008	0.000000000
ASV_1778	0.001913	0.001962163	0.002188960	0.001586796
ASV_2256	0.001714	0.001901536	0.002164974	0.001075890
ASV_2540	0.002048	0.001009967	0.001660156	0.003474561
ASV_2922	0.002744	0.0080911227	0.0000000000	0.0001397976
ASV_2944	0.001739	0.0007702092	0.0031520776	0.0012947737
ASV_3289	0.002356	0.001630226	0.002827952	0.002608526
ASV_3503	0.001699	0.000000000	0.000000000	0.005098476
ASV_3333	0.001531	0.0000000000	0.0041760961	0.0004181492
ASV_5465	0.003889	0.000000000	0.009725047	0.001942939
ASV_4103	0.002331	0.003346718	0.001721796	0.001923875
ASV_6528	0.002717	0.0071792663	0.0000000000	0.0009720819
ASV_3411	0.002411	0.003299598	0.002859733	0.001073941
ASV_3794	0.002085	0.000000000	0.001718761	0.004536367
ASV_4697	0.001937	0.001597145	0.002357902	0.001855985
ASV_8106	0.002494	0.004116093	0.001093757	0.002273358
ASV_3999	0.001641	0.0006488826	0.0039414134	0.0003337691
ASV_4282	0.001648	0.000000000	0.001138428	0.003806508
ASV_4182	0.001597	0.0016969195	0.0024709946	0.0006221497
ASV_5157	0.00158	0.000000000	0.003445856	0.001295130
ASV_4929	0.001461	0.0008867251	0.0001562510	0.0033415025
ASV_4045	0.001835	0.0009355572	0.0018308923	0.0027377540
ASV_4190	0.002449	0.002609580	0.003524146	0.001212542
ASV_4500	0.001882	0.0004529711	0.0015372373	0.0036559508
ASV_4421	0.001853	0.002290813	0.001282377	0.001986996
ASV_4325	0.001754	0.0001204674	0.0006286920	0.0045129286
ASV_4702	0.001599	0.0006105462	0.0031279654	0.0010573954
ASV_8755	0.002706	0.002630859	0.004425997	0.001060235
ASV_4835	0.001998	0.001039591	0.000312502	0.004640979
ASV_5250	0.00172	0.001846733	0.002032759	0.001279921
ASV_5299	0.001931	0.002536951	0.001733242	0.001522801
ASV_9931	0.001764	0.0002365824	0.0026370048	0.0024173390
ASV_5207	0.001682	0.0022127176	0.0007275752	0.0021070780
ASV_5824	0.001675	0.0000000000	0.0007252703	0.0042993803
ASV_7484	0.001653	0.0000000000	0.0003301114	0.0046275283
ASV_8109	0.003203	0.0082908268	0.0009375059	0.0003817901
ASV_6823	0.001542	0.0001164556	0.0045090220	0.0000000000
ASV_8289	0.002102	0.0005726416	0.0001562510	0.0055781509
ASV_6154	0.001453	0.000000000	0.004358964	0.000000000
ASV_7725	0.001613	0.0023276092	0.0022348783	0.0002773481
ASV_9691	0.001887	0.0015279744	0.0036367034	0.0004965673
ASV_7372	0.001745	0.000000000	0.005236075	0.000000000
ASV_7687	0.002185	0.002049406	0.004506460	0.000000000
ASV_6940	0.001743	0.000000000	0.001383837	0.003843834
ASV_8468	0.001832	0.0009530915	0.0041634122	0.0003782428
ASV_9070	0.001645	0.0032112631	0.0008529311	0.0008703827
ASV_8371	0.002898	0.0078012459	0.0007501420	0.0001412956
ASV_6378	0.001838	0.0039593262	0.0002734668	0.0012799211
ASV_7400	0.002008	0.001337033	0.000465677	0.004222570
ASV_7522	0.002685	0.0000000000	0.0079087955	0.0001455299
ASV_6101	0.001858	0.0001165159	0.0003570816	0.0051003053
ASV_7138	0.001839	0.001038085	0.001918653	0.002560647
ASV_7679	0.001679	0.0002232163	0.0048135329	0.0000000000
ASV_8103	0.001979	0.003355157	0.001448926	0.001133825
ASV_9658	0.001687	0.001630379	0.001284494	0.002146334
ASV_5990	0.001827	0.0000000000	0.0004072214	0.0050731172
ASV_6355	0.00203	0.000000000	0.006091345	0.000000000
ASV_1062	0.002178	0.001870598	0.001214410	0.003449610
ASV_1392	0.002198	0.0024374171	0.0009370228	0.0032199336
ASV_2216	0.001686	0.000000000	0.003323772	0.001733164
ASV_1971	0.001945	0.0004779181	0.0026234539	0.0027340871
ASV_2194	0.001544	0.001048643	0.001252107	0.002330187
ASV_7986	0.00241	0.003090062	0.003049472	0.001090659
ASV_6040	0.002084	0.0023257311	0.0009557336	0.0029700970
ASV_3414	0.002077	0.001090188	0.001266981	0.003875264
ASV_3879	0.00189	0.001428394	0.000000000	0.004243005
ASV_4294	0.001879	0.0005655405	0.0018402904	0.0032320278
ASV_4554	0.001673	0.0003534992	0.0017832612	0.0028811788
ASV_4303	0.003055	0.009164546	0.000000000	0.000000000
ASV_5310	0.002315	0.002777692	0.002108725	0.002059162
ASV_4834	0.001881	0.0003396719	0.0035076573	0.0017955793
ASV_4258	0.00208	0.001480669	0.003558849	0.001199906
ASV_4265	0.002373	0.005095297	0.001120521	0.000904023
ASV_5365	0.00236	0.0040582207	0.0024414113	0.0005818365
ASV_4472	0.001803	0.000000000	0.000000000	0.005409964
ASV_4947	0.001663	0.0039357975	0.0009357784	0.0001163565
ASV_7757	0.002096	0.002614989	0.002608892	0.001065458
ASV_6138	0.001659	0.0004710312	0.0028994756	0.0016063714
ASV_5360	0.002082	0.001919680	0.004326895	0.000000000
ASV_5030	0.001708	0.001650448	0.002343765	0.001129845
ASV_5292	0.001887	0.000000000	0.000312502	0.005347754
ASV_6498	0.002098	0.001523703	0.000156251	0.004614702
ASV_5795	0.001595	0.0003614022	0.0011734567	0.0032489536
ASV_6722	0.001705	0.001656934	0.001398875	0.002058823
ASV_6599	0.001665	0.002343049	0.001232271	0.001418592
ASV_7068	0.002059	0.0006596878	0.0055183361	0.0000000000
ASV_7543	0.001828	0.0014179119	0.0007491864	0.0033182660
ASV_9350	0.001451	0.0038268375	0.0003353049	0.0001908951
ASV_7069	0.001476	0.000000000	0.004426799	0.000000000
ASV_6186	0.001866	0.000000000	0.000000000	0.005596561
ASV_7853	0.001673	0.0005904825	0.0044298118	0.0000000000
ASV_9703	0.001777	0.0029724582	0.0005536481	0.0018043206
ASV_8741	0.001936	0.0004512676	0.0036452721	0.0017100264
ASV_9047	0.001738	0.0008332436	0.0003909724	0.0039893028
ASV_6824	0.001891	0.0000000000	0.0054796223	0.0001924735
ASV_8033	0.001978	0.000000000	0.005664114	0.000268566
ASV_6960	0.001503	0.000000000	0.000000000	0.004508268
ASV_9651	0.00172	0.0033351523	0.0005588415	0.0012655047
ASV_7211	0.00208	0.000587016	0.005651690	0.000000000
ASV_6684	0.001509	0.000000000	0.003388389	0.001137454
ASV_6718	0.002142	0.0057533101	0.0006733773	0.0000000000
ASV_7277	0.004727	0.01418228	0.00000000	0.00000000
ASV_7000	0.001973	0.000138637	0.003001382	0.002779027
ASV_8091	0.001727	0.0025505544	0.0023751308	0.0002549105
ASV_6935	0.002319	0.000000000	0.006819228	0.000138554
ASV_8759	0.001662	0.001235578	0.001034950	0.002714093
ASV_7278	0.002877	0.0078837315	0.0007462694	0.0000000000
ASV_7609	0.001774	0.0005501494	0.0047716398	0.0000000000
ASV_8670	0.00154	0.000000000	0.004620502	0.000000000
ASV_9506	0.002262	0.000000000	0.006787219	0.000000000
ASV_2347	0.001734	0.0024910761	0.0004167898	0.0022935930
ASV_1420	0.001867	0.001479848	0.001045816	0.003074710
ASV_2270	0.00216	0.0012191593	0.0049728740	0.0002883806
ASV_2701	0.001977	0.0007290758	0.0008025586	0.0043987866
ASV_3198	0.00236	0.004119994	0.001059693	0.001901531
ASV_3103	0.001623	0.0035824417	0.0011621658	0.0001237556
ASV_6646	0.002055	0.0007290758	0.0014318734	0.0040027849
ASV_3416	0.001762	0.0021193957	0.0030267013	0.0001397976
ASV_3390	0.002636	0.005707605	0.001018273	0.001181869
ASV_3298	0.002004	0.0008306008	0.0039217423	0.0012596762
ASV_4278	0.001927	0.0002200598	0.0026649505	0.0028956689
ASV_3607	0.002137	0.0027280124	0.0006176204	0.0030657044
ASV_4123	0.001958	0.0006063847	0.0007776896	0.0044889130
ASV_4022	0.00187	0.002005230	0.002195814	0.001409933
ASV_3743	0.001932	0.0011284688	0.0004896032	0.0041778849
ASV_6635	0.002428	0.004642776	0.000000000	0.002642286
ASV_3925	0.001699	0.000000000	0.000000000	0.005098339
ASV_4361	0.001698	0.000510840	0.001198946	0.003384443
ASV_3511	0.002066	0.001388321	0.002051211	0.002759083
ASV_4049	0.001986	0.002236278	0.002461281	0.001261180
ASV_4793	0.001541	0.003032964	0.000156251	0.001432370
ASV_6310	0.001918	0.0033819744	0.0021331183	0.0002401121
ASV_5584	0.001878	0.001373474	0.002369597	0.001891889
ASV_9558	0.00162	0.0005825795	0.0026151954	0.0016622707
ASV_4696	0.001932	0.001966803	0.003132502	0.000696445
ASV_4905	0.002052	0.002294629	0.001617321	0.002243119
ASV_4921	0.001541	0.0004401195	0.0027656979	0.0014161955
ASV_4625	0.00183	0.000000000	0.000000000	0.005488821
ASV_8761	0.002695	0.004633894	0.001791538	0.001659370
ASV_4492	0.002066	0.001277100	0.003568699	0.001351134
ASV_5029	0.001557	0.0035593500	0.0009002821	0.0002124833
ASV_5485	0.00139	0.0038899620	0.0000000000	0.0002795951
ASV_8306	0.002281	0.0049591433	0.0004908677	0.0013915211
ASV_4679	0.001662	0.0000000000	0.0004806131	0.0045053455
ASV_5691	0.001595	0.0017091422	0.0024413913	0.0006337882
ASV_7167	0.002101	0.0041057491	0.0018642379	0.0003322711
ASV_5200	0.001685	0.000981508	0.003687224	0.000384947
ASV_5721	0.001707	0.0001200665	0.0017098646	0.0032918422
ASV_5452	0.001696	0.0011749787	0.0006014589	0.0033126900
ASV_7890	0.002228	0.002380273	0.000000000	0.004302831
ASV_5363	0.002199	0.0015505743	0.0005450958	0.0045001000
ASV_7242	0.001935	0.0008232035	0.0002662881	0.0047143892
ASV_9824	0.001513	0.0009489493	0.0020421297	0.0015475544
ASV_5305	0.002632	0.0046566526	0.0027229581	0.0005160731
ASV_6483	0.001584	0.003605507	0.001146081	0.000000000
ASV_5913	0.001733	0.000000000	0.001860968	0.003337892
ASV_6411	0.002737	0.0052300572	0.0021901320	0.0007921041
ASV_5312	0.001684	0.0003509647	0.0002662881	0.0044337869
ASV_6109	0.00199	0.001595716	0.002058366	0.002316359
ASV_6861	0.001984	0.0031231663	0.0008759381	0.0019530841
ASV_7561	0.002265	0.004168170	0.002627621	0.000000000
ASV_6627	0.001573	0.0005918995	0.0029949288	0.0011313464
ASV_8344	0.001475	0.0026125554	0.0013889011	0.0004241215
ASV_8539	0.003063	0.007338353	0.001711630	0.000138794
ASV_5486	0.001977	0.0004700151	0.0015919117	0.0038701231
ASV_6826	0.001943	0.0007600979	0.0025264137	0.0025416894
ASV_6566	0.001927	0.000000000	0.005781286	0.000000000
ASV_7364	0.001658	0.0001164556	0.0041207093	0.0007373745
ASV_6677	0.001614	0.0000000000	0.0047245747	0.0001163565
ASV_7073	0.001787	0.0000000000	0.0051603251	0.0002000464
ASV_6103	0.001787	0.0005904223	0.0038351664	0.0009361559
ASV_6865	0.00204	0.0045075842	0.0008898544	0.0007230779
ASV_7285	0.002093	0.002251161	0.002481098	0.001545290
ASV_8722	0.002103	0.001806666	0.000156251	0.004346448
ASV_6401	0.001846	0.0036991185	0.0006250039	0.0012137554
ASV_7139	0.002694	0.003934870	0.002924884	0.001222249
ASV_7885	0.002025	0.0008790102	0.0004167898	0.0047783919
ASV_6633	0.002033	0.0009396687	0.0036998294	0.0014581107
ASV_7365	0.001443	0.000000000	0.001542119	0.002786911
ASV_9605	0.001616	0.0047304582	0.0000000000	0.0001163565
ASV_6839	0.001562	0.000000000	0.000000000	0.004686971
ASV_7848	0.001718	0.000000000	0.002716059	0.002438740
ASV_7162	0.002799	0.0047941921	0.0034019653	0.0002000464
ASV_7387	0.001888	0.0000000000	0.0055395412	0.0001237556
ASV_7857	0.001441	0.000000000	0.004323117	0.000000000
ASV_8025	0.001541	0.0004505571	0.0041736904	0.0000000000
ASV_8339	0.001412	0.0028434290	0.0002380544	0.0011535223
ASV_8743	0.001585	0.0046369950	0.0001190272	0.0000000000
ASV_8900	0.001561	0.00000000	0.00468344	0.00000000
ASV_8924	0.001489	0.000000000	0.004466815	0.000000000
ASV_2617	0.00256	0.0060799901	0.0010465597	0.0005542162
ASV_2459	0.001901	0.0036030948	0.0001100371	0.0019908740
ASV_3167	0.00189	0.000720099	0.002947471	0.002003583
ASV_3188	0.001495	0.0004401195	0.0011813314	0.0028637275
ASV_3156	0.002305	0.0042361273	0.0023865952	0.0002910598
ASV_4050	0.002181	0.002280294	0.002558971	0.001704156
ASV_3632	0.001665	0.000000000	0.000000000	0.004995866
ASV_3513	0.00181	0.001360207	0.000000000	0.004068690
ASV_3912	0.001735	0.0026000681	0.0004773734	0.0021289719
ASV_4717	0.002133	0.002332746	0.001619662	0.002448038
ASV_4765	0.001762	0.0001100299	0.0022733243	0.0029012752
ASV_4903	0.001731	0.001305572	0.001896632	0.001991002
ASV_4453	0.001691	0.0001165159	0.0011422272	0.0038129509
ASV_5120	0.001491	0.000586531	0.002203463	0.001684168
ASV_5536	0.001827	0.0000000000	0.0008979569	0.0045840279
ASV_7180	0.002201	0.0018410520	0.0039925704	0.0007686943
ASV_6802	0.001777	0.000580667	0.002234074	0.002516113
ASV_9403	0.001523	0.0001164556	0.0042006141	0.0002506394
ASV_5615	0.001405	0.000000000	0.004213572	0.000000000
ASV_6150	0.001919	0.0001165159	0.0035512250	0.0020902307
ASV_7273	0.004101	0.0114014685	0.0000000000	0.0009004443
